category,level,n,mean_shap,std_shap,mean_abs_shap,label,low_sample
junction_detail,16,3904,0.015159469360229839,0.010958071426887235,0.015776167213255077,16,False
junction_detail,17,652,0.01106293179313541,0.01301704389085767,0.013807191655530732,17,False
junction_detail,18,866,0.009541500296566162,0.014353063320941613,0.013612296223926844,18,False
junction_detail,13,11724,0.007731765535574167,0.006655485708814297,0.008298664127386023,13,False
junction_detail,0,21654,-0.0019851806640583643,0.005462167846851305,0.004278540422361387,Not at junction,False
junction_detail,-1,827,-0.023235632469677307,0.01127154814075742,0.02371675103746883,-1,False
junction_detail,19,2426,-0.030739505940170806,0.038042820730119255,0.03551498657615324,19,False
