rank,segment_id,location,road_id,km_from,km_to,lat,lon,blackspot_score,n_crashes,n_ksi,n_fatal,ksi_rate,crashes_per_year,speed_max,pct_night,pct_junction,future_ksi,future_fatal
6471,A62_run1_km7.0,A62 km 7.0-7.5 (seg 1),A62,7.0,7.5,53.501534,-2.1932295,0.6463597035726629,4,2,0,0.5,1.3333333333333333,30.0,0.25,0.75,1.0,0.0
6472,A644_run0_km19.5,A644 km 19.5-20.0,A644,19.5,20.0,53.6754085,-1.697302,0.6463212063690541,2,1,0,0.5,0.6666666666666666,30.0,0.5,0.5,2.0,0.0
6473,A445_run0_km11.0,A445 km 11.0-11.5,A445,11.0,11.5,52.29237075,-1.54855025,0.6463110498451755,4,1,1,0.25,1.3333333333333333,30.0,0.25,1.0,1.0,0.0
6474,B454_run0_km1.0,B454 km 1.0-1.5,B454,1.0,1.5,51.57279183333333,-0.2622485,0.6462540324393828,6,1,0,0.16666666666666666,2.0,30.0,0.3333333333333333,0.6666666666666666,0.0,0.0
6475,A2_run0_km18.5,A2 km 18.5-19.0,A2,18.5,19.0,51.42488007142857,0.33400385714285713,0.6461944344559181,14,1,0,0.07142857142857142,4.666666666666667,70.0,0.2857142857142857,0.0,0.0,0.0
6476,A1_run2_km8.5,A1 km 8.5-9.0 (seg 2),A1,8.5,9.0,51.588799333333334,-0.206461,0.6461824317979494,3,0,0,0.0,1.0,40.0,0.3333333333333333,1.0,0.0,0.0
6477,A318_run0_km0.5,A318 km 0.5-1.0,A318,0.5,1.0,51.3776816,-0.49284,0.6459769072409001,5,1,0,0.2,1.6666666666666667,50.0,0.0,0.2,1.0,0.0
6478,M40_run0_km16.0,M40 km 16.0-16.5,M40,16.0,16.5,51.6037195,-0.6976435,0.6459197704267934,2,1,0,0.5,0.6666666666666666,70.0,0.0,0.0,1.0,0.0
6479,A259_run0_km6.5,A259 km 6.5-7.0,A259,6.5,7.0,50.7714722,0.2602218,0.6456990915478088,5,2,0,0.4,1.6666666666666667,30.0,0.2,0.6,0.0,0.0
6480,A57_run4_km5.5,A57 km 5.5-6.0 (seg 4),A57,5.5,6.0,53.363386500000004,-1.388995,0.6456099580604463,2,2,0,1.0,0.6666666666666666,50.0,0.5,0.0,1.0,0.0
6481,A312_run0_km1.0,A312 km 1.0-1.5,A312,1.0,1.5,51.569544375,-0.347118375,0.6455928244276796,8,0,0,0.0,2.6666666666666665,30.0,0.0,0.625,1.0,0.0
6482,A38_run10_km1.0,A38 km 1.0-1.5 (seg 10),A38,1.0,1.5,52.400522,-1.9836555,0.6455642701231225,2,0,0,0.0,0.6666666666666666,30.0,0.0,0.5,2.0,0.0
6483,A572_run0_km29.0,A572 km 29.0-29.5,A572,29.0,29.5,53.505796999999994,-2.3409848,0.645434363128527,5,2,0,0.4,1.6666666666666667,30.0,0.2,1.0,1.0,0.0
6484,A71_run1_km25.0,A71 km 25.0-25.5 (seg 1),A71,25.0,25.5,55.85115833333333,-3.5720066666666668,0.6453978486066433,3,1,0,0.3333333333333333,1.0,30.0,0.0,1.0,1.0,0.0
6485,A736_run0_km32.0,A736 km 32.0-32.5,A736,32.0,32.5,55.82194766666667,-4.363365666666667,0.6453311084369922,3,1,0,0.3333333333333333,1.0,40.0,0.0,1.0,1.0,0.0
6486,A25_run0_km18.0,A25 km 18.0-18.5,A25,18.0,18.5,51.232227,-0.330932,0.6452864773067543,1,0,0,0.0,0.3333333333333333,30.0,1.0,1.0,2.0,0.0
6487,A287_run1_km1.0,A287 km 1.0-1.5 (seg 1),A287,1.0,1.5,51.2457644,-0.8544834,0.6452339232250478,5,1,0,0.2,1.6666666666666667,50.0,0.0,0.8,1.0,0.0
6488,A6017_run0_km7.5,A6017 km 7.5-8.0,A6017,7.5,8.0,53.4200804,-2.1099006000000005,0.645213968907353,5,0,0,0.0,1.6666666666666667,30.0,0.4,0.8,1.0,0.0
6489,A57_run3_km37.5,A57 km 37.5-38.0 (seg 3),A57,37.5,38.0,53.4831285,-2.348914,0.6450496639746033,6,1,0,0.16666666666666666,2.0,30.0,0.16666666666666666,0.6666666666666666,1.0,0.0
6490,A56_run1_km35.5,A56 km 35.5-36.0 (seg 1),A56,35.5,36.0,53.49649475,-2.25275525,0.645042609228674,4,0,0,0.0,1.3333333333333333,30.0,0.0,0.75,0.0,0.0
6491,A259_run4_km1.5,A259 km 1.5-2.0 (seg 4),A259,1.5,2.0,50.847645,-0.93931375,0.644977216888459,4,0,0,0.0,1.3333333333333333,30.0,0.0,0.75,1.0,0.0
6492,A125_run0_km1.5,A125 km 1.5-2.0,A125,1.5,2.0,51.53389857142857,0.18180085714285715,0.6447701258057547,7,1,0,0.14285714285714285,2.3333333333333335,40.0,0.14285714285714285,0.5714285714285714,0.0,0.0
6493,A12_run1_km42.5,A12 km 42.5-43.0 (seg 1),A12,42.5,43.0,51.810854,0.6556015,0.6447606107474495,8,1,0,0.125,2.6666666666666665,70.0,0.0,0.0,0.0,0.0
6494,A1079_run0_km1.0,A1079 km 1.0-1.5,A1079,1.0,1.5,53.75137983333334,-0.34771066666666667,0.6446782384170817,6,0,0,0.0,2.0,30.0,0.0,1.0,0.0,0.0
6495,A5032_run0_km3.5,A5032 km 3.5-4.0,A5032,3.5,4.0,53.277587,-2.905660666666667,0.6446520626093873,9,0,0,0.0,3.0,30.0,0.0,0.5555555555555556,0.0,0.0
6496,A76_run0_km84.5,A76 km 84.5-85.0,A76,84.5,85.0,55.07778149999999,-3.625061166666667,0.644642121891822,12,1,0,0.08333333333333333,4.0,60.0,0.0,0.0,0.0,0.0
6497,M6_run2_km17.0,M6 km 17.0-17.5 (seg 2),M6,17.0,17.5,52.439266833333335,-1.4366700000000001,0.6445833014963216,6,2,0,0.3333333333333333,2.0,70.0,0.0,0.0,1.0,0.0
6498,A3_run0_km2.5,A3 km 2.5-3.0,A3,2.5,3.0,50.865862400000005,-1.0460034,0.6445122565024625,5,2,0,0.4,1.6666666666666667,30.0,0.2,0.4,0.0,0.0
6499,A577_run0_km3.5,A577 km 3.5-4.0,A577,3.5,4.0,53.54000675,-2.705374,0.6444994656068217,4,1,0,0.25,1.3333333333333333,30.0,0.5,0.5,0.0,0.0
6500,A34_run6_km0.5,A34 km 0.5-1.0 (seg 6),A34,0.5,1.0,53.46405625,-2.22573375,0.6443696123577024,4,2,1,0.5,1.3333333333333333,30.0,0.5,1.0,1.0,0.0
6501,A23_run2_km13.0,A23 km 13.0-13.5 (seg 2),A23,13.0,13.5,51.193464999999996,-0.16357175,0.6443501363424383,4,1,0,0.25,1.3333333333333333,40.0,0.0,0.75,1.0,0.0
6502,A259_run1_km9.5,A259 km 9.5-10.0 (seg 1),A259,9.5,10.0,50.8452056,0.41049499999999994,0.6443451564359077,5,1,0,0.2,1.6666666666666667,40.0,0.0,0.2,1.0,0.0
6503,A504_run1_km6.0,A504 km 6.0-6.5 (seg 1),A504,6.0,6.5,51.59088977777778,-0.21277655555555555,0.6443154736033704,9,1,0,0.1111111111111111,3.0,60.0,0.2222222222222222,0.7777777777777778,0.0,0.0
6504,B4006_run0_km5.5,B4006 km 5.5-6.0,B4006,5.5,6.0,51.54369557142858,-1.7739504285714285,0.6441389853898347,7,2,0,0.2857142857142857,2.3333333333333335,40.0,0.0,0.42857142857142855,0.0,0.0
6505,A1055_run0_km1.0,A1055 km 1.0-1.5,A1055,1.0,1.5,51.639561125,-0.03590425,0.6441321769776286,8,0,0,0.0,2.6666666666666665,40.0,0.125,0.75,0.0,0.0
6506,A229_run0_km32.0,A229 km 32.0-32.5,A229,32.0,32.5,51.269752,0.5257655714285715,0.6441208751440907,7,0,0,0.0,2.3333333333333335,30.0,0.2857142857142857,0.2857142857142857,2.0,0.0
6507,A232_run0_km22.5,A232 km 22.5-23.0,A232,22.5,23.0,51.36724266666667,0.038947666666666665,0.6441151019449906,3,1,0,0.3333333333333333,1.0,30.0,0.3333333333333333,1.0,2.0,0.0
6508,A5127_run0_km22.0,A5127 km 22.0-22.5,A5127,22.0,22.5,52.51675433333333,-1.8488558333333334,0.6440249146885493,6,1,0,0.16666666666666666,2.0,30.0,0.0,0.3333333333333333,1.0,0.0
6509,A32_run0_km45.0,A32 km 45.0-45.5,A32,45.0,45.5,50.79941933333333,-1.1347986666666667,0.6438407056357681,3,1,0,0.3333333333333333,1.0,30.0,0.6666666666666666,0.6666666666666666,1.0,0.0
6510,A337_run0_km27.5,A337 km 27.5-28.0,A337,27.5,28.0,50.74706033333334,-1.6602949999999999,0.643822384156591,6,2,0,0.3333333333333333,2.0,30.0,0.0,0.8333333333333334,1.0,0.0
6511,A30_run4_km31.5,A30 km 31.5-32.0 (seg 4),A30,31.5,32.0,51.435564,-0.545579,0.6438182342184963,2,0,0,0.0,0.6666666666666666,50.0,0.0,0.5,2.0,0.0
6512,A640_run0_km27.5,A640 km 27.5-28.0,A640,27.5,28.0,53.65253025,-1.8152395000000001,0.6438151773093415,4,1,0,0.25,1.3333333333333333,40.0,0.0,0.5,2.0,0.0
6513,A587_run0_km8.0,A587 km 8.0-8.5,A587,8.0,8.5,53.86493840000001,-3.0389278,0.6436023649089868,5,1,0,0.2,1.6666666666666667,30.0,0.2,0.8,0.0,0.0
6514,A4018_run0_km2.5,A4018 km 2.5-3.0,A4018,2.5,3.0,51.471057428571434,-2.615528571428571,0.6435878098551832,7,1,0,0.14285714285714285,2.3333333333333335,30.0,0.0,0.5714285714285714,1.0,0.0
6515,B3081_run0_km1.0,B3081 km 1.0-1.5,B3081,1.0,1.5,50.85115133333333,-1.816770166666667,0.6435746640295478,6,2,0,0.3333333333333333,2.0,50.0,0.3333333333333333,0.3333333333333333,1.0,0.0
6516,A269_run0_km5.5,A269 km 5.5-6.0,A269,5.5,6.0,50.869147,0.445277,0.643327104456276,1,0,0,0.0,0.3333333333333333,40.0,0.0,1.0,1.0,0.0
6517,A20_run4_km25.0,A20 km 25.0-25.5 (seg 4),A20,25.0,25.5,51.387273125,0.19481475,0.643262336707847,8,3,0,0.375,2.6666666666666665,70.0,0.0,0.0,0.0,0.0
6518,A5058_run0_km9.0,A5058 km 9.0-9.5,A5058,9.0,9.5,53.41619325,-2.89731825,0.6432233483508708,4,0,0,0.0,1.3333333333333333,40.0,0.0,1.0,1.0,0.0
6519,B4112_run1_km1.5,B4112 km 1.5-2.0 (seg 1),B4112,1.5,2.0,52.5143226,-1.494773,0.6431745009611163,5,0,0,0.0,1.6666666666666667,30.0,0.0,0.4,0.0,0.0
6520,A584_run0_km14.0,A584 km 14.0-14.5,A584,14.0,14.5,53.7498505,-3.0316265,0.6431371563841558,2,0,0,0.0,0.6666666666666666,30.0,0.0,1.0,1.0,0.0
6521,A329_run1_km48.5,A329 km 48.5-49.0 (seg 1),A329,48.5,49.0,51.45153575,-0.94249675,0.6430995895184128,4,1,0,0.25,1.3333333333333333,30.0,0.5,0.75,3.0,0.0
6522,B4082_run0_km0.0,B4082 km 0.0-0.5,B4082,0.0,0.5,52.43667057142857,-1.4886077142857144,0.6430869280560776,7,0,0,0.0,2.3333333333333335,30.0,0.0,0.5714285714285714,0.0,0.0
6523,B4109_run0_km2.0,B4109 km 2.0-2.5,B4109,2.0,2.5,52.427184000000004,-1.4914816666666668,0.642931192790734,6,0,0,0.0,2.0,30.0,0.3333333333333333,0.8333333333333334,0.0,0.0
6524,A3_run7_km1.0,A3 km 1.0-1.5 (seg 7),A3,1.0,1.5,50.8290655,-1.0754155,0.6429110324951971,4,0,0,0.0,1.3333333333333333,30.0,0.0,0.5,1.0,0.0
6525,A23_run1_km22.0,A23 km 22.0-22.5 (seg 1),A23,22.0,22.5,50.901388499999996,-0.17809075,0.642832748815092,4,0,0,0.0,1.3333333333333333,70.0,0.0,0.25,1.0,0.0
6526,A2_run0_km38.0,A2 km 38.0-38.5,A2,38.0,38.5,51.4566204,0.0846084,0.6427972245550239,5,0,0,0.0,1.6666666666666667,50.0,0.0,0.0,1.0,0.0
6527,A647_run0_km0.0,A647 km 0.0-0.5,A647,0.0,0.5,53.794737,-1.5678653333333334,0.6424636739758068,3,0,0,0.0,1.0,40.0,0.3333333333333333,0.0,0.0,0.0
6528,A57_run4_km19.0,A57 km 19.0-19.5 (seg 4),A57,19.0,19.5,53.349227,-1.2215721428571429,0.6424457317945614,7,3,0,0.42857142857142855,2.3333333333333335,50.0,0.14285714285714285,0.8571428571428571,0.0,0.0
6529,A25_run0_km7.0,A25 km 7.0-7.5,A25,7.0,7.5,51.2374985,-0.18496675,0.6424240192455023,4,0,0,0.0,1.3333333333333333,30.0,0.0,0.75,1.0,0.0
6530,A6191_run0_km2.0,A6191 km 2.0-2.5,A6191,2.0,2.5,53.1533058,-1.2070433999999999,0.6423999078203144,5,1,0,0.2,1.6666666666666667,30.0,0.0,0.6,1.0,0.0
6531,A165_run0_km8.5,A165 km 8.5-9.0,A165,8.5,9.0,53.77178075,-0.27216324999999997,0.6423721464331773,4,2,0,0.5,1.3333333333333333,40.0,0.25,0.25,0.0,0.0
6532,A143_run1_km78.0,A143 km 78.0-78.5 (seg 1),A143,78.0,78.5,52.5804136,1.708293,0.642311222943617,5,2,0,0.4,1.6666666666666667,30.0,0.0,0.8,1.0,0.0
6533,A289_run1_km0.0,A289 km 0.0-0.5 (seg 1),A289,0.0,0.5,51.406114,0.5099667999999999,0.6421862129835783,5,1,0,0.2,1.6666666666666667,50.0,0.2,0.0,1.0,0.0
6534,B4034_run0_km11.5,B4034 km 11.5-12.0,B4034,11.5,12.0,52.027418714285716,-0.7328344285714286,0.642164658428173,7,2,0,0.2857142857142857,2.3333333333333335,70.0,0.14285714285714285,0.5714285714285714,0.0,0.0
6535,A3005_run0_km1.5,A3005 km 1.5-2.0,A3005,1.5,2.0,51.49763633333333,-0.37610866666666665,0.6421610260448138,3,0,0,0.0,1.0,30.0,0.0,0.3333333333333333,1.0,0.0
6536,A4123_run1_km0.0,A4123 km 0.0-0.5 (seg 1),A4123,0.0,0.5,52.509318666666665,-2.043111,0.6421072188734427,3,0,0,0.0,1.0,40.0,0.0,0.3333333333333333,1.0,0.0
6537,B2230_run0_km0.5,B2230 km 0.5-1.0,B2230,0.5,1.0,51.37758733333334,-0.19253266666666669,0.6420878982632441,6,0,0,0.0,2.0,30.0,0.16666666666666666,0.6666666666666666,0.0,0.0
6538,A289_run0_km0.5,A289 km 0.5-1.0,A289,0.5,1.0,51.401004,0.5228278571428572,0.6420374332485541,7,0,0,0.0,2.3333333333333335,70.0,0.0,0.0,0.0,0.0
6539,B2166_run0_km7.0,B2166 km 7.0-7.5,B2166,7.0,7.5,50.781476,-0.6861166,0.6419819611132463,5,0,0,0.0,1.6666666666666667,30.0,0.0,0.6,0.0,0.0
6540,A34_run6_km1.5,A34 km 1.5-2.0 (seg 6),A34,1.5,2.0,53.47105259999999,-2.2341398,0.6419584155150133,5,1,0,0.2,1.6666666666666667,30.0,0.4,0.4,0.0,0.0
6541,A281_run0_km35.5,A281 km 35.5-36.0,A281,35.5,36.0,51.040167,-0.28633033333333335,0.6418917986134478,3,1,0,0.3333333333333333,1.0,60.0,0.0,0.0,1.0,0.0
6542,A631_run0_km0.0,A631 km 0.0-0.5,A631,0.0,0.5,53.399114,-1.4095246666666668,0.6416805419444351,3,0,0,0.0,1.0,40.0,0.0,0.6666666666666666,0.0,0.0
6543,A214_run0_km0.5,A214 km 0.5-1.0,A214,0.5,1.0,51.4574595,-0.18119325,0.6416250304856949,4,1,0,0.25,1.3333333333333333,40.0,0.0,0.25,1.0,0.0
6544,A4158_run0_km2.5,A4158 km 2.5-3.0,A4158,2.5,3.0,51.7481165,-1.24250775,0.6415669633800445,4,1,0,0.25,1.3333333333333333,30.0,0.0,0.5,0.0,0.0
6545,A170_run0_km58.0,A170 km 58.0-58.5,A170,58.0,58.5,54.23656450000001,-1.2106136666666667,0.6415533965939139,6,4,0,0.6666666666666666,2.0,60.0,0.0,0.0,1.0,0.0
6546,A6135_run0_km13.5,A6135 km 13.5-14.0,A6135,13.5,14.0,53.3884345,-1.4607375,0.6415315081334227,4,2,0,0.5,1.3333333333333333,30.0,0.0,0.75,0.0,0.0
6547,A4101_run0_km5.5,A4101 km 5.5-6.0,A4101,5.5,6.0,52.505542,-2.095443,0.6414472637783083,3,1,0,0.3333333333333333,1.0,30.0,0.0,1.0,2.0,1.0
6548,A320_run0_km10.5,A320 km 10.5-11.0,A320,10.5,11.0,51.375634,-0.500715,0.6414250624678229,6,1,0,0.16666666666666666,2.0,50.0,0.0,0.16666666666666666,0.0,0.0
6549,B4121_run0_km1.0,B4121 km 1.0-1.5,B4121,1.0,1.5,52.4151468,-1.9503812,0.6413906077982854,5,1,0,0.2,1.6666666666666667,30.0,0.2,0.8,0.0,0.0
6550,A27_run0_km57.0,A27 km 57.0-57.5,A27,57.0,57.5,50.84863125,-1.0122165,0.6413788403957024,4,1,0,0.25,1.3333333333333333,70.0,0.0,0.0,1.0,0.0
6551,A4100_run0_km2.0,A4100 km 2.0-2.5,A4100,2.0,2.5,52.469630200000005,-2.0960288,0.641348884769505,5,0,0,0.0,1.6666666666666667,30.0,0.0,1.0,0.0,0.0
6552,B6243_run0_km27.0,B6243 km 27.0-27.5,B6243,27.0,27.5,53.764548,-2.702353,0.6411002030225302,1,0,0,0.0,0.3333333333333333,30.0,0.0,1.0,0.0,0.0
6553,A1134_run0_km3.0,A1134 km 3.0-3.5,A1134,3.0,3.5,52.212329,0.16208707692307692,0.6410197797899734,13,3,1,0.23076923076923078,4.333333333333333,30.0,0.07692307692307693,0.15384615384615385,0.0,0.0
6554,A461_run0_km1.5,A461 km 1.5-2.0,A461,1.5,2.0,52.522736,-2.0509576666666667,0.6410138837773619,6,1,0,0.16666666666666666,2.0,30.0,0.16666666666666666,0.3333333333333333,0.0,0.0
6555,A50_run1_km11.0,A50 km 11.0-11.5 (seg 1),A50,11.0,11.5,52.6461975,-1.1579935,0.6409644658864045,2,0,0,0.0,0.6666666666666666,40.0,0.0,0.5,2.0,0.0
6556,A631_run0_km0.5,A631 km 0.5-1.0,A631,0.5,1.0,53.40308100000001,-1.4076596666666668,0.6408234649083954,3,1,0,0.3333333333333333,1.0,40.0,0.0,0.6666666666666666,1.0,0.0
6557,A457_run0_km10.5,A457 km 10.5-11.0,A457,10.5,11.0,52.5020825,-1.982965,0.6407739812442729,2,0,0,0.0,0.6666666666666666,40.0,0.0,0.5,2.0,1.0
6558,A41_run1_km24.5,A41 km 24.5-25.0 (seg 1),A41,24.5,25.0,51.744509666666666,-0.5101326666666667,0.6406963484344408,3,2,0,0.6666666666666666,1.0,70.0,0.0,0.0,1.0,0.0
6559,A562_run0_km3.0,A562 km 3.0-3.5,A562,3.0,3.5,53.3938595,-2.93576925,0.6406937812016279,4,0,0,0.0,1.3333333333333333,30.0,0.0,1.0,2.0,0.0
6560,A222_run0_km17.5,A222 km 17.5-18.0,A222,17.5,18.0,51.396738666666664,-0.04898566666666667,0.6406356623480326,3,0,0,0.0,1.0,30.0,0.3333333333333333,0.3333333333333333,1.0,0.0
6561,A430_run0_km5.5,A430 km 5.5-6.0,A430,5.5,6.0,51.868288,-2.2430446666666666,0.6406320491251081,3,0,0,0.0,1.0,40.0,0.0,0.6666666666666666,2.0,0.0
6562,A676_run0_km13.5,A676 km 13.5-14.0,A676,13.5,14.0,53.578494000000006,-2.4347015,0.6405951395172389,2,0,0,0.0,0.6666666666666666,30.0,0.0,1.0,0.0,0.0
6563,A505_run0_km34.5,A505 km 34.5-35.0,A505,34.5,35.0,51.9660966,-0.1931192,0.6405896626786828,5,2,0,0.4,1.6666666666666667,70.0,0.0,0.0,1.0,0.0
6564,A4039_run0_km2.0,A4039 km 2.0-2.5,A4039,2.0,2.5,52.56686079999999,-2.1112336,0.6405850850734616,5,2,1,0.4,1.6666666666666667,30.0,0.2,0.4,0.0,0.0
6565,A583_run0_km5.0,A583 km 5.0-5.5,A583,5.0,5.5,53.78876833333334,-2.9803599999999997,0.6405383547449458,3,1,0,0.3333333333333333,1.0,40.0,0.0,0.6666666666666666,1.0,0.0
6566,A673_run0_km13.5,A673 km 13.5-14.0,A673,13.5,14.0,53.58169166666667,-2.436453833333333,0.6404979311889512,6,2,0,0.3333333333333333,2.0,30.0,0.0,0.5,0.0,0.0
6567,A5058_run0_km6.5,A5058 km 6.5-7.0,A5058,6.5,7.0,53.401327,-2.8988148333333332,0.6404671455628697,6,0,0,0.0,2.0,40.0,0.0,1.0,0.0,0.0
6568,M20_run0_km60.0,M20 km 60.0-60.5,M20,60.0,60.5,51.3072775,0.4306716666666666,0.6403996412016568,6,1,0,0.16666666666666666,2.0,70.0,0.0,0.0,0.0,0.0
6569,A7_run0_km4.0,A7 km 4.0-4.5,A7,4.0,4.5,55.9286425,-3.1603890000000003,0.6403762476488979,2,1,0,0.5,0.6666666666666666,30.0,0.0,0.0,2.0,0.0
6570,A6_run0_km29.0,A6 km 29.0-29.5,A6,29.0,29.5,54.6575185,-2.7453996666666662,0.6403701366034084,6,2,1,0.3333333333333333,2.0,30.0,0.16666666666666666,0.3333333333333333,1.0,0.0
6571,B271_run1_km0.0,B271 km 0.0-0.5 (seg 1),B271,0.0,0.5,51.3680062,-0.1011892,0.6402412447340851,5,1,0,0.2,1.6666666666666667,30.0,0.2,0.6,0.0,0.0
6572,A318_run0_km2.5,A318 km 2.5-3.0,A318,2.5,3.0,51.36092566666667,-0.48756166666666667,0.6402050389074042,3,0,0,0.0,1.0,30.0,0.3333333333333333,1.0,0.0,0.0
6573,A641_run0_km16.0,A641 km 16.0-16.5,A641,16.0,16.5,53.65396460000001,-1.7819012,0.6401705751575806,5,0,0,0.0,1.6666666666666667,40.0,0.0,0.2,1.0,0.0
6574,B3068_run0_km4.0,B3068 km 4.0-4.5,B3068,4.0,4.5,50.71986233333334,-1.9780263333333334,0.6401508790162488,3,1,0,0.3333333333333333,1.0,30.0,0.0,0.3333333333333333,0.0,0.0
6575,B2032_run0_km1.0,B2032 km 1.0-1.5,B2032,1.0,1.5,51.2556975,-0.2618475,0.6401193498054758,4,0,0,0.0,1.3333333333333333,60.0,0.0,0.0,1.0,0.0
6576,A312_run2_km1.5,A312 km 1.5-2.0 (seg 2),A312,1.5,2.0,51.43445225,-0.3723925,0.6401093445818185,4,0,0,0.0,1.3333333333333333,30.0,0.0,0.25,1.0,0.0
6577,A643_run0_km5.5,A643 km 5.5-6.0,A643,5.5,6.0,53.690985000000005,-1.7914316666666668,0.6400119315091362,3,1,0,0.3333333333333333,1.0,30.0,0.3333333333333333,0.3333333333333333,0.0,0.0
6578,A3060_run0_km2.5,A3060 km 2.5-3.0,A3060,2.5,3.0,50.751114,-1.8415268333333332,0.6399747634580638,6,1,0,0.16666666666666666,2.0,30.0,0.16666666666666666,0.16666666666666666,0.0,0.0
6579,A5058_run1_km0.0,A5058 km 0.0-0.5 (seg 1),A5058,0.0,0.5,53.444267249999996,-2.99597075,0.6399553348423765,4,2,0,0.5,1.3333333333333333,30.0,0.25,1.0,0.0,0.0
6580,A21_run3_km0.0,A21 km 0.0-0.5 (seg 3),A21,0.0,0.5,51.346539166666666,0.13672716666666665,0.639954695690438,6,1,0,0.16666666666666666,2.0,50.0,0.0,0.0,0.0,0.0
6581,A18_run0_km52.0,A18 km 52.0-52.5,A18,52.0,52.5,53.57893633333333,-0.6543063333333333,0.6398120325565443,3,1,0,0.3333333333333333,1.0,30.0,0.0,0.3333333333333333,1.0,0.0
6582,A4_run1_km23.0,A4 km 23.0-23.5 (seg 1),A4,23.0,23.5,51.493346,-0.198756,0.6397976660932756,2,0,0,0.0,0.6666666666666666,30.0,0.0,0.5,1.0,1.0
6583,A182_run0_km11.0,A182 km 11.0-11.5,A182,11.0,11.5,54.81532075,-1.4491795,0.6396972444755901,4,1,0,0.25,1.3333333333333333,30.0,0.0,0.25,1.0,0.0
6584,A577_run1_km14.0,A577 km 14.0-14.5 (seg 1),A577,14.0,14.5,53.544927666666666,-2.6099626666666667,0.6396940154308401,6,1,0,0.16666666666666666,2.0,30.0,0.0,0.8333333333333334,2.0,0.0
6585,A61_run0_km94.5,A61 km 94.5-95.0,A61,94.5,95.0,53.551621000000004,-1.4764346666666668,0.6396313322758432,3,1,0,0.3333333333333333,1.0,40.0,0.0,0.3333333333333333,0.0,0.0
6586,A2_run2_km27.5,A2 km 27.5-28.0 (seg 2),A2,27.5,28.0,51.2692545,1.0624462,0.6395073029469701,10,1,0,0.1,3.3333333333333335,70.0,0.1,0.0,0.0,0.0
6587,A1077_run0_km36.5,A1077 km 36.5-37.0,A1077,36.5,37.0,53.604479,-0.6550005,0.6394783451938021,4,2,0,0.5,1.3333333333333333,50.0,0.25,0.0,1.0,0.0
6588,A461_run1_km0.0,A461 km 0.0-0.5 (seg 1),A461,0.0,0.5,52.56771466666667,-2.0023976666666665,0.6393271963190872,6,1,0,0.16666666666666666,2.0,30.0,0.16666666666666666,0.0,1.0,0.0
6589,A511_run0_km19.0,A511 km 19.0-19.5,A511,19.0,19.5,52.7656898,-1.5273603999999998,0.6393038252444768,5,1,0,0.2,1.6666666666666667,30.0,0.2,0.6,2.0,0.0
6590,A316_run0_km8.5,A316 km 8.5-9.0,A316,8.5,9.0,51.45779133333334,-0.31991383333333334,0.639281949341752,6,0,0,0.0,2.0,50.0,0.0,0.8333333333333334,0.0,0.0
6591,M23_run0_km15.5,M23 km 15.5-16.0,M23,15.5,16.0,51.158486,-0.13471675,0.6392755522704664,8,1,0,0.125,2.6666666666666665,70.0,0.25,0.0,0.0,0.0
6592,A600_run0_km23.5,A600 km 23.5-24.0,A600,23.5,24.0,52.122304199999995,-0.45449700000000004,0.6392360424591754,5,1,0,0.2,1.6666666666666667,30.0,0.0,0.8,2.0,0.0
6593,A40_run5_km7.0,A40 km 7.0-7.5 (seg 5),A40,7.0,7.5,51.882606857142854,-2.2389312857142856,0.6392192173050499,7,2,0,0.2857142857142857,2.3333333333333335,60.0,0.0,0.0,0.0,0.0
6594,A220_run0_km1.0,A220 km 1.0-1.5,A220,1.0,1.5,51.476747,0.16332988888888889,0.6391935494141212,9,3,1,0.3333333333333333,3.0,30.0,0.1111111111111111,0.4444444444444444,0.0,0.0
6595,A222_run0_km8.0,A222 km 8.0-8.5,A222,8.0,8.5,51.4084656,0.0636592,0.6391389339706371,5,2,0,0.4,1.6666666666666667,30.0,0.0,0.6,0.0,0.0
6596,A5183_run0_km10.0,A5183 km 10.0-10.5,A5183,10.0,10.5,51.82080325,-0.42005825,0.6390397367220861,4,0,0,0.0,1.3333333333333333,60.0,0.25,0.0,2.0,0.0
6597,A537_run0_km1.0,A537 km 1.0-1.5,A537,1.0,1.5,53.30041140000001,-2.3673088,0.6390057774634043,5,1,0,0.2,1.6666666666666667,30.0,0.0,0.6,0.0,0.0
6598,A576_run0_km1.0,A576 km 1.0-1.5,A576,1.0,1.5,53.493840750000004,-2.2822157499999998,0.6389686759562391,4,1,0,0.25,1.3333333333333333,30.0,0.25,0.75,0.0,0.0
6599,A587_run0_km11.0,A587 km 11.0-11.5,A587,11.0,11.5,53.8407094,-3.031696,0.6389445676030205,5,1,0,0.2,1.6666666666666667,30.0,0.4,0.2,0.0,0.0
6600,A454_run0_km21.0,A454 km 21.0-21.5,A454,21.0,21.5,52.58330725,-2.098931375,0.6388050820442635,8,0,0,0.0,2.6666666666666665,30.0,0.0,0.625,0.0,0.0
6601,A27_run0_km6.0,A27 km 6.0-6.5,A27,6.0,6.5,50.8333375,-0.3751475,0.6388014905988303,2,1,0,0.5,0.6666666666666666,40.0,0.0,0.5,2.0,0.0
6602,A218_run0_km3.0,A218 km 3.0-3.5,A218,3.0,3.5,51.4306138,-0.1924468,0.6387163813265289,5,0,0,0.0,1.6666666666666667,30.0,0.0,0.6,0.0,0.0
